responseId,start_time,end_time,claim,prestance,condition,see_t,see_f,see_m,see_e,share_t,share_f,share_m,share_e,poststance,yearborn,gender
2537,07/04/2018 11:20:10 AM,07/04/2018 11:22:21 AM,10,-1,4,-1,-1,-2,-2,-2,-2,-2,-2,0,16,1
2538,07/04/2018 11:20:16 AM,07/04/2018 11:21:42 AM,1,0,1,2,2,-1,-2,-1,-1,-2,-2,0,16,2
2539,07/04/2018 11:20:16 PM,07/04/2018 11:21:15 PM,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
2540,07/04/2018 11:22:24 AM,07/04/2018 11:23:42 AM,2,-2,3,-1,-1,-1,-1,-2,-2,-2,-2,-2,10,2
2541,07/04/2018 11:22:55 PM,07/04/2018 11:24:33 PM,8,-2,5,1,1,1,1,-1,-1,-1,-1,-2,1,2
2542,07/04/2018 11:24:22 AM,07/04/2018 11:25:41 AM,6,-1,1,-1,-1,-1,-1,-2,-2,-2,-2,-1,14,2
2543,07/04/2018 11:25:32 PM,07/04/2018 11:27:33 PM,4,1,6,1,1,1,1,-1,-1,-1,-1,1,1,2
2544,07/04/2018 11:26:18 PM,07/04/2018 11:28:31 PM,5,0,3,-1,-1,-1,1,-1,-1,-1,1,1,1,1
2545,07/04/2018 11:28:44 PM,07/04/2018 11:30:04 PM,7,-1,3,-1,-1,-1,-2,-2,-2,-2,-2,-1,1,1
2546,07/04/2018 11:31:05 AM,07/04/2018 11:32:24 AM,6,0,1,-1,1,-1,1,-1,-1,-1,-1,0,3,2
2547,07/04/2018 11:31:10 PM,07/04/2018 11:32:00 PM,8,-1,3,-1,-1,-1,-1,-2,-2,-2,-2,-1,13,1
2548,07/04/2018 11:36:55 AM,07/04/2018 11:37:53 AM,6,1,3,1,1,1,1,1,1,1,1,0,13,2
2549,07/04/2018 11:40:25 PM,07/04/2018 11:41:46 PM,7,0,1,1,1,1,1,-2,-2,-2,-2,1,4,1
2550,07/04/2018 11:41:41 AM,07/04/2018 11:43:11 AM,3,-2,2,1,1,1,1,-1,-1,-1,-1,1,8,1
2551,07/04/2018 11:42:29 PM,07/04/2018 11:45:26 PM,3,0,6,-1,1,1,-1,1,1,-1,1,1,8,2
2552,07/04/2018 11:43:00 PM,07/04/2018 11:44:17 PM,7,-1,1,-1,-1,-2,-2,-2,-2,-2,-2,-1,2,2
2553,07/04/2018 11:43:21 AM,07/04/2018 11:44:25 AM,10,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2
2554,07/04/2018 11:45:24 PM,07/04/2018 11:46:38 PM,9,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
2555,07/04/2018 11:46:44 PM,07/04/2018 11:47:41 PM,6,0,1,2,2,2,1,-2,-2,-2,-2,-1,9,2
2556,07/04/2018 11:47:13 AM,07/04/2018 11:49:28 AM,5,-2,6,1,1,1,1,-1,-1,-1,-1,-2,1,1
2557,07/04/2018 11:47:17 PM,07/04/2018 11:48:58 PM,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,2
2558,07/04/2018 11:51:13 AM,07/04/2018 11:52:16 AM,3,-2,2,2,2,2,2,2,2,2,2,1,1,1
2559,07/04/2018 11:51:32 PM,07/04/2018 11:56:08 PM,10,0,2,1,1,1,1,-1,-1,-1,-1,0,1,1
2560,07/04/2018 11:51:36 AM,07/04/2018 11:57:12 AM,1,1,2,1,1,1,1,1,1,1,1,1,4,2
2561,07/04/2018 11:51:51 AM,07/04/2018 11:54:24 AM,1,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2
2562,07/04/2018 11:52:32 PM,07/04/2018 11:53:50 PM,2,0,2,1,1,-1,-1,-1,-1,-1,-1,0,19,1
2563,07/04/2018 11:53:06 PM,07/04/2018 11:55:06 PM,2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
2564,07/04/2018 11:54:15 AM,07/04/2018 11:56:07 AM,3,-1,3,-1,-1,-2,-2,-2,-2,-2,-2,-1,2,1
2565,07/04/2018 11:54:15 PM,07/04/2018 11:55:49 PM,10,-1,1,1,1,-2,-2,-1,-1,-1,-1,-1,1,2
2566,07/04/2018 11:56:04 AM,07/04/2018 11:59:06 AM,2,2,6,1,2,2,2,-1,-1,-1,-1,1,1,1
2567,07/04/2018 11:57:03 AM,07/04/2018 11:58:45 AM,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2
2568,07/04/2018 11:57:28 PM,07/04/2018 11:58:38 PM,6,-1,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,14,2
2569,07/04/2018 11:57:50 AM,07/04/2018 11:59:14 AM,2,0,3,1,1,1,1,-1,-1,-1,-1,1,1,2
2570,07/04/2018 11:59:26 PM,07/05/2018 12:01:50 AM,8,-2,3,2,2,2,2,1,1,1,1,-2,1,1
2571,07/04/2018 11:59:47 AM,07/04/2018 12:01:06 PM,7,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
2572,07/04/2018 12:00:23 PM,07/04/2018 12:03:11 PM,6,-2,2,2,2,-1,1,-1,2,-1,1,-2,8,1
2573,07/04/2018 12:01:25 PM,07/04/2018 12:03:27 PM,3,-1,3,1,1,-1,-1,-2,-2,-2,-2,-1,4,1
2574,07/04/2018 12:01:57 AM,07/04/2018 12:02:59 AM,1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,13,1
2575,07/04/2018 12:02:40 AM,07/04/2018 12:04:25 AM,8,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,10,1
2576,07/04/2018 12:02:53 PM,07/04/2018 12:04:58 PM,2,-1,6,1,1,-1,1,1,1,-1,-2,-1,8,1
2577,07/04/2018 12:04:20 AM,07/04/2018 12:37:09 AM,10,0,5,1,-1,1,1,1,-1,-1,-1,0,12,1
2578,07/04/2018 12:04:21 AM,07/04/2018 12:05:57 AM,2,-1,4,-1,-1,-2,-2,-2,-2,-2,-2,-1,1,1
2579,07/04/2018 12:07:16 PM,07/04/2018 12:09:50 PM,10,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
2580,07/04/2018 12:07:31 AM,07/04/2018 12:10:20 AM,7,-1,6,-1,-1,1,-1,-2,-2,-1,-2,-1,6,2
2581,07/04/2018 12:08:21 PM,07/04/2018 12:09:27 PM,1,0,3,1,1,-2,-2,-1,-1,-1,-1,-1,8,1
2582,07/04/2018 12:11:10 PM,07/04/2018 12:12:30 PM,9,0,2,-1,-1,-1,2,2,2,2,-2,1,7,2
2583,07/04/2018 12:11:22 AM,07/04/2018 12:34:02 AM,7,-1,6,1,1,1,1,1,-1,-1,1,-2,12,2
2584,07/04/2018 12:11:24 AM,07/04/2018 12:13:01 AM,8,0,6,-1,-1,-1,-2,-2,-2,-2,-2,-1,10,3
2585,07/04/2018 12:12:09 PM,07/04/2018 12:13:26 PM,9,0,4,-1,-1,-1,-2,-1,-1,-1,-1,0,17,2
2586,07/04/2018 12:12:35 PM,07/04/2018 12:13:35 PM,1,-2,3,1,1,1,1,-2,-2,-2,-2,-2,6,1
2587,07/04/2018 12:12:35 PM,07/04/2018 12:15:10 PM,6,-1,5,-1,-1,1,-2,-1,-1,-2,-2,-2,4,2
2588,07/04/2018 12:12:35 PM,07/04/2018 12:13:34 PM,10,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,16,1
2589,07/04/2018 12:12:42 AM,07/04/2018 12:14:48 AM,7,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
2590,07/04/2018 12:13:55 AM,07/04/2018 12:15:20 AM,3,0,1,1,1,1,1,-1,-1,1,1,0,1,2
2591,07/04/2018 12:14:31 AM,07/04/2018 12:15:47 AM,10,0,3,2,2,-2,-2,-1,-1,-2,-2,-1,9,2
2592,07/04/2018 12:21:30 AM,07/04/2018 12:24:05 AM,4,0,2,1,1,-2,-1,-2,1,-1,-1,1,1,1
2593,07/04/2018 12:25:13 AM,07/04/2018 12:27:49 AM,2,0,3,-1,-1,-1,1,-1,1,2,-2,1,10,2
2594,07/04/2018 12:27:48 AM,07/04/2018 12:28:56 AM,5,2,2,2,2,2,2,2,2,2,2,2,1,1
2595,07/04/2018 12:28:00 AM,07/04/2018 12:36:53 AM,9,-1,5,1,1,-2,-2,1,1,-2,-2,-1,4,1
2596,07/04/2018 12:28:52 PM,07/04/2018 12:30:46 PM,10,1,6,-1,-2,-1,1,-2,-2,-2,-2,-2,1,1
2597,07/04/2018 12:30:43 AM,07/04/2018 12:32:14 AM,6,-2,2,1,1,-1,1,1,2,-2,1,0,8,1
2598,07/04/2018 12:32:00 PM,07/04/2018 12:33:24 PM,1,1,6,-1,-1,-1,-1,-1,-1,-1,-1,0,15,1
2599,07/04/2018 12:33:47 PM,07/04/2018 12:35:11 PM,1,-1,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,12,1
2600,07/04/2018 12:34:50 AM,07/04/2018 12:35:23 AM,3,-2,5,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1
2601,07/04/2018 12:35:02 AM,07/04/2018 12:36:51 AM,4,0,5,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
2602,07/04/2018 12:35:38 AM,07/04/2018 12:37:53 AM,6,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,2
2603,07/04/2018 12:36:11 AM,07/04/2018 12:39:05 AM,5,-1,4,1,1,1,1,-2,-2,-1,-1,-1,7,2
2604,07/04/2018 12:38:05 PM,07/04/2018 12:39:48 PM,7,0,5,-1,-1,-1,-1,-2,-2,-2,-2,0,16,2
2605,07/04/2018 12:38:48 AM,07/04/2018 12:40:15 AM,9,-1,1,1,1,1,1,1,1,1,-1,1,11,1
2606,07/04/2018 12:39:00 PM,07/04/2018 12:40:02 PM,1,1,2,2,2,-2,-2,1,1,-1,-1,1,7,2
2607,07/04/2018 12:40:30 AM,07/04/2018 12:42:06 AM,3,-2,5,1,-1,-1,1,-1,-1,-1,1,-2,12,2
2608,07/04/2018 12:40:54 AM,07/04/2018 12:42:07 AM,5,-2,5,1,1,-2,1,-2,-2,-2,-2,-2,12,2
2609,07/04/2018 12:40:54 AM,07/04/2018 12:41:38 AM,3,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,2
2610,07/04/2018 12:41:28 AM,07/04/2018 12:43:14 AM,9,0,2,1,1,1,-1,-1,-1,-1,-1,0,1,1
2611,07/04/2018 12:41:41 PM,07/04/2018 12:42:44 PM,9,-2,3,-1,-1,-1,-1,-1,-1,-1,-1,-2,15,2
2612,07/04/2018 12:43:51 PM,07/04/2018 12:47:41 PM,8,0,4,-1,-1,-1,1,-2,-2,-2,-2,0,1,2
2613,07/04/2018 12:47:46 AM,07/04/2018 12:49:02 AM,3,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,1
2614,07/04/2018 12:48:38 PM,07/04/2018 12:51:39 PM,9,-2,4,-2,-2,-2,1,-2,-2,-2,1,-2,1,1
2615,07/04/2018 12:49:59 PM,07/04/2018 12:51:13 PM,9,0,2,1,1,1,1,-1,-1,-1,-1,1,1,1
2616,07/04/2018 12:51:09 AM,07/04/2018 12:52:29 AM,10,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,16,2
2617,07/04/2018 12:51:09 PM,07/04/2018 12:55:45 PM,7,-1,6,-2,-2,-2,-2,-1,-1,-1,-1,-2,10,1
2618,07/04/2018 12:51:18 AM,07/04/2018 12:52:21 AM,4,-1,2,1,1,1,1,1,1,1,1,-1,9,1
2619,07/04/2018 12:51:25 PM,07/04/2018 12:52:05 PM,5,0,1,-1,-1,-1,-1,-2,-2,-2,-2,0,8,1
2620,07/04/2018 12:51:46 PM,07/04/2018 12:52:56 PM,7,-1,4,-2,-2,-1,-2,-2,-2,-2,-2,-1,16,1
2621,07/04/2018 12:53:29 PM,07/04/2018 12:54:46 PM,9,0,1,-2,-2,-2,-2,-2,-2,-2,-2,0,13,1
2622,07/04/2018 12:56:38 PM,07/04/2018 12:59:36 PM,8,-2,2,-1,-1,-1,-1,-1,-1,-1,-1,-2,8,1
2623,07/04/2018 12:56:49 PM,07/04/2018 12:59:02 PM,9,2,1,1,1,-2,1,-1,-1,-1,-1,2,12,2
2624,07/04/2018 12:58:09 PM,07/04/2018 01:00:35 PM,5,-2,6,1,1,1,1,-1,-1,-1,-1,-2,12,2
2625,07/04/2018 12:59:19 PM,07/04/2018 01:00:54 PM,5,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,1
2626,07/04/2018 12:59:39 PM,07/04/2018 01:02:20 PM,3,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,1
2627,07/04/2018 12:59:58 AM,07/04/2018 01:01:35 AM,8,-1,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,16,1
2628,07/05/2018 01:04:08 AM,07/05/2018 01:06:15 AM,4,1,4,-1,-1,-1,-1,-2,-2,-2,-2,1,1,2
2629,07/05/2018 01:04:14 PM,07/05/2018 01:05:53 PM,2,-2,4,-1,-1,-1,-1,-2,-2,-2,-2,-2,8,2
2630,07/05/2018 01:04:43 AM,07/05/2018 01:07:24 AM,5,1,1,2,2,2,2,2,2,2,2,1,4,2
2631,07/05/2018 01:05:09 AM,07/05/2018 01:06:35 AM,6,-2,6,-1,-1,-1,-1,-2,-2,-2,-2,-2,18,1
2632,07/05/2018 01:05:46 PM,07/05/2018 01:08:16 PM,9,1,3,-2,-2,-2,-2,-2,-2,-2,-2,0,1,1
2633,07/05/2018 01:06:54 PM,07/05/2018 01:08:43 PM,4,-2,5,-1,-2,-1,-2,-2,-2,-2,-2,-1,11,2
2634,07/05/2018 01:07:00 PM,07/05/2018 01:09:08 PM,5,-2,2,-2,-2,-2,-1,-2,-2,-2,-2,-2,1,2
2635,07/05/2018 01:07:00 PM,07/05/2018 01:08:38 PM,5,-1,6,1,1,-1,-1,1,1,-2,-2,-1,1,1
2636,07/05/2018 01:07:50 AM,07/05/2018 01:08:48 AM,6,-1,3,-1,-1,-1,-1,-2,-2,-2,-2,-1,9,1
2637,07/05/2018 01:08:26 PM,07/05/2018 01:09:56 PM,2,0,6,-1,-1,-1,1,1,1,1,-1,0,9,1
2638,07/05/2018 01:08:51 AM,07/05/2018 01:10:50 AM,1,1,2,-2,1,1,-2,-2,1,1,-1,-1,3,2
2639,07/05/2018 01:09:26 AM,07/05/2018 01:10:56 AM,3,1,5,-1,1,-1,-2,-1,1,-1,-1,1,3,2
2640,07/05/2018 01:10:43 AM,07/05/2018 01:12:10 AM,7,1,1,-1,1,-1,-1,-1,1,-1,-2,1,2,1
2641,07/05/2018 01:11:06 AM,07/05/2018 01:12:20 AM,10,0,1,1,1,1,1,1,1,1,1,0,7,1
2642,07/05/2018 01:11:14 AM,07/05/2018 01:12:01 AM,3,-1,1,1,2,-1,-2,-1,-1,-1,-1,-1,16,1
2643,07/05/2018 01:11:26 PM,07/05/2018 01:13:31 PM,7,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2
2644,07/05/2018 01:11:31 AM,07/05/2018 01:13:49 AM,5,2,4,-1,-1,-1,-1,2,2,2,1,0,1,2
2645,07/05/2018 01:11:35 AM,07/05/2018 01:14:11 AM,4,-2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
2646,07/05/2018 01:12:08 PM,07/05/2018 01:14:23 PM,8,1,6,-1,-1,-1,-1,-2,-2,-2,-2,0,6,2
2647,07/05/2018 01:12:54 AM,07/05/2018 01:14:50 AM,3,-1,3,-1,1,-1,-2,-1,1,-1,-2,-1,3,2
2648,07/05/2018 01:13:36 PM,07/05/2018 01:15:30 PM,4,0,2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,1
2649,07/05/2018 01:13:53 AM,07/05/2018 01:16:01 AM,2,0,5,1,1,1,2,1,1,2,2,0,9,2
2650,07/05/2018 01:14:03 AM,07/05/2018 01:15:51 AM,6,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
2651,07/05/2018 01:14:23 PM,07/05/2018 01:16:30 PM,4,-2,4,-1,-1,-2,-2,-2,-2,-2,-2,-2,2,2
2652,07/05/2018 01:14:30 AM,07/05/2018 01:15:50 AM,8,-1,4,1,1,1,2,-2,-1,-1,1,0,16,1
2653,07/05/2018 01:15:19 PM,07/05/2018 01:17:12 PM,1,1,1,1,1,-1,-2,2,2,-2,-2,1,19,2
2654,07/05/2018 01:15:36 AM,07/05/2018 01:17:17 AM,4,-1,2,-1,-1,-1,-1,-2,-2,-2,-2,-1,4,1
2655,07/05/2018 01:15:36 PM,07/05/2018 01:17:54 PM,9,-1,3,-2,-2,-1,-2,-2,-2,-2,-2,-1,1,2
2656,07/05/2018 01:17:26 PM,07/05/2018 01:19:10 PM,2,-1,6,2,2,2,1,2,2,2,2,2,12,2
2657,07/05/2018 01:17:46 AM,07/05/2018 01:18:56 AM,1,0,3,-1,-1,-2,-1,-2,-2,-2,-2,-1,9,1
2658,07/05/2018 01:19:38 PM,07/05/2018 01:24:01 PM,5,1,6,2,1,-1,-2,1,1,-1,-2,1,10,2
2659,07/05/2018 01:20:00 PM,07/05/2018 01:21:35 PM,6,0,3,-2,-2,-1,-1,-2,-2,-2,-2,-1,5,2
2660,07/05/2018 01:20:46 AM,07/05/2018 01:23:47 AM,2,-1,3,-2,-2,-2,1,-1,-1,-1,1,-1,1,1
2661,07/05/2018 01:20:49 PM,07/05/2018 01:22:57 PM,2,-2,6,-1,-1,-2,-2,-2,-2,-2,-2,-2,1,1
2662,07/05/2018 01:21:13 PM,07/05/2018 01:22:27 PM,4,0,1,-1,-2,-1,-2,-2,-2,-2,-2,0,11,1
2663,07/05/2018 01:23:14 PM,07/05/2018 01:25:05 PM,6,-2,4,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,2
2664,07/05/2018 01:24:24 PM,07/05/2018 01:26:56 PM,1,-1,2,1,1,1,1,-1,1,-1,-1,-1,1,1
2665,07/05/2018 01:26:09 AM,07/05/2018 01:28:04 AM,9,-2,6,-1,-1,-2,-2,-1,-1,-1,-1,-2,1,1
2666,07/05/2018 01:27:06 PM,07/05/2018 01:28:48 PM,4,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,2
2667,07/05/2018 01:27:13 AM,07/05/2018 01:28:43 AM,6,-1,5,-1,-1,-1,1,-1,-1,-1,1,0,1,1
2668,07/05/2018 01:29:22 PM,07/05/2018 01:34:41 PM,10,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2
2669,07/05/2018 01:29:54 AM,07/05/2018 01:32:55 AM,6,0,6,1,1,1,1,1,1,1,1,0,1,2
2670,07/05/2018 01:30:29 PM,07/05/2018 01:32:47 PM,2,0,6,-2,1,-2,1,-2,-2,-2,-2,0,1,1
2671,07/05/2018 01:31:32 PM,07/05/2018 01:33:00 PM,4,0,2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,1
2672,07/05/2018 01:31:35 AM,07/05/2018 01:32:13 AM,6,0,5,-1,1,1,-1,1,-1,-1,1,-1,15,2
2673,07/05/2018 01:33:04 AM,07/05/2018 05:52:09 AM,7,-2,4,-1,-1,-2,-1,-2,-2,-2,-2,-2,1,2
2674,07/05/2018 01:34:29 AM,07/05/2018 01:46:23 AM,9,0,6,1,1,1,1,1,-1,1,-1,0,8,1
2675,07/05/2018 01:35:30 PM,07/05/2018 01:37:18 PM,9,-1,2,1,1,-2,-2,1,1,-1,-1,1,3,1
2676,07/05/2018 01:35:43 PM,07/05/2018 01:36:53 PM,1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1
2677,07/05/2018 01:36:51 PM,07/05/2018 01:37:58 PM,6,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
2678,07/05/2018 01:37:00 AM,07/05/2018 01:39:25 AM,8,1,6,-1,-1,-1,2,-1,-1,-1,2,1,14,2
2679,07/05/2018 01:37:48 AM,07/05/2018 01:39:07 AM,7,-2,3,1,1,-2,-2,1,1,-2,-2,-1,1,1
2680,07/05/2018 01:38:28 PM,07/05/2018 01:40:08 PM,4,-2,6,1,1,-2,-2,-2,-2,-2,-2,-2,8,2
2681,07/05/2018 01:38:59 AM,07/05/2018 01:40:51 AM,7,0,1,1,1,1,1,-1,-1,-1,-1,0,10,1
2682,07/05/2018 01:40:15 AM,07/05/2018 01:41:34 AM,3,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
2683,07/05/2018 01:40:38 PM,07/05/2018 01:41:53 PM,8,0,4,1,1,-2,-2,-1,-1,-1,-1,0,12,2
2684,07/05/2018 01:40:42 AM,07/05/2018 01:41:16 AM,4,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,13,2
2685,07/05/2018 01:40:43 PM,07/05/2018 01:44:49 PM,9,1,1,-1,1,-1,1,-1,1,-1,1,1,12,2
2686,07/05/2018 01:41:16 AM,07/05/2018 01:43:16 AM,6,1,3,-1,-1,-2,-1,-1,-1,-1,-1,1,1,1
2687,07/05/2018 01:43:10 PM,07/05/2018 01:44:12 PM,1,0,1,-1,-1,-1,-1,-2,-2,-2,-2,-1,14,2
2688,07/05/2018 01:43:56 AM,07/05/2018 01:45:25 AM,10,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,1
2689,07/05/2018 01:45:20 PM,07/05/2018 01:47:07 PM,3,-1,6,-2,-2,-2,-2,-1,-1,-1,-1,-2,19,2
2690,07/05/2018 01:45:32 AM,07/05/2018 01:46:32 AM,1,0,6,1,1,-2,-2,-2,-2,-2,-2,0,12,1
2691,07/05/2018 01:47:13 AM,07/05/2018 01:50:01 AM,10,1,4,1,1,1,1,1,1,1,1,1,5,2
2692,07/05/2018 01:47:14 AM,07/05/2018 01:48:51 AM,10,1,4,1,1,1,1,-1,-1,-1,-1,0,16,1
2693,07/05/2018 01:48:00 PM,07/05/2018 01:49:16 PM,8,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
2694,07/05/2018 01:48:56 AM,07/05/2018 01:50:25 AM,8,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,1
2695,07/05/2018 01:49:58 PM,07/05/2018 01:51:44 PM,9,-1,2,1,1,-2,-1,1,1,-2,-2,0,1,1
2696,07/05/2018 01:50:11 PM,07/05/2018 01:51:27 PM,6,-1,5,1,1,1,1,1,1,1,1,-1,12,2
2697,07/05/2018 01:51:40 PM,07/05/2018 01:59:31 PM,7,-1,4,-1,-2,-2,-2,-1,-1,-1,-1,-1,1,1
2698,07/05/2018 01:52:37 AM,07/05/2018 01:54:58 AM,10,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
2699,07/05/2018 01:52:43 AM,07/05/2018 01:55:16 AM,5,1,5,-1,-1,-1,-1,-1,-1,-1,-1,0,14,2
2700,07/05/2018 01:54:43 PM,07/05/2018 01:56:19 PM,5,0,6,1,1,1,1,-1,1,-1,-1,0,3,1
2701,07/05/2018 01:55:21 PM,07/05/2018 01:57:13 PM,6,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,15,1
2702,07/05/2018 01:56:11 PM,07/05/2018 01:57:58 PM,3,-1,2,2,2,2,2,2,2,2,2,-1,1,2
2703,07/05/2018 01:56:30 PM,07/05/2018 01:58:13 PM,7,-2,5,1,1,1,2,-1,2,2,2,1,18,1
2704,07/05/2018 01:57:17 PM,07/05/2018 01:58:22 PM,1,1,4,1,1,1,1,-2,-2,-2,-2,0,1,1
2705,07/05/2018 01:57:50 AM,07/05/2018 02:00:22 AM,4,-2,4,-1,-1,-1,1,-1,-1,-1,-2,-1,1,1
2706,07/05/2018 01:57:58 PM,07/05/2018 02:00:24 PM,10,1,4,1,1,-1,1,-1,-1,-1,-1,1,1,2
2707,07/05/2018 01:59:03 AM,07/05/2018 02:01:01 AM,4,-2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,11,1
2708,07/05/2018 02:00:25 AM,07/05/2018 02:01:32 AM,7,-2,3,1,1,1,1,-2,-2,-2,-2,-2,7,2
2709,07/05/2018 02:01:00 PM,07/05/2018 02:04:01 PM,7,1,1,1,1,-1,-2,1,1,1,-2,1,16,1
2710,07/05/2018 02:01:25 PM,07/05/2018 02:07:39 PM,4,-1,6,-1,-1,-2,-2,-2,-2,-2,-2,-2,11,1
2711,07/05/2018 02:03:06 AM,07/05/2018 02:04:12 AM,8,-1,2,-1,-1,-1,-1,-2,-2,-2,-2,-1,9,2
2712,07/05/2018 02:04:31 AM,07/05/2018 02:05:53 AM,9,-1,2,1,1,1,-1,-1,1,1,-1,-1,12,1
2713,07/05/2018 02:06:17 PM,07/05/2018 02:07:12 PM,9,-2,2,2,2,2,2,2,2,2,2,2,17,1
2714,07/05/2018 02:06:28 PM,07/05/2018 02:08:17 PM,1,1,2,1,1,1,1,-1,-1,-1,-1,1,1,2
2715,07/05/2018 02:07:16 AM,07/05/2018 02:08:35 AM,1,1,2,-1,1,-2,-1,-2,1,-1,-2,1,10,2
2716,07/05/2018 02:07:23 AM,07/05/2018 02:09:01 AM,5,-1,3,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,2
2717,07/05/2018 02:08:03 PM,07/05/2018 02:09:47 PM,9,0,6,2,2,2,2,2,2,2,2,0,1,1
2718,07/05/2018 02:08:50 PM,07/05/2018 02:09:34 PM,4,2,4,2,2,2,2,2,2,2,2,2,7,1
2719,07/05/2018 02:11:30 PM,07/05/2018 02:12:42 PM,3,-1,4,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,1
2720,07/05/2018 02:12:56 PM,07/05/2018 02:15:24 PM,3,-2,2,2,2,1,-2,1,1,1,-2,-2,1,1
2721,07/05/2018 02:13:58 AM,07/05/2018 02:14:49 AM,1,1,5,1,1,1,1,-1,-1,-1,-1,0,9,1
2722,07/05/2018 02:14:56 AM,07/05/2018 02:15:34 AM,4,1,5,1,1,1,1,-2,-2,-2,-2,0,10,1
2723,07/05/2018 02:15:00 PM,07/05/2018 02:18:33 PM,5,-1,5,1,1,1,1,-1,-1,-1,-1,-1,9,1
2724,07/05/2018 02:15:36 PM,07/05/2018 02:16:25 PM,5,-1,6,-1,-1,1,1,-1,-1,-1,1,0,13,1
2725,07/05/2018 02:15:39 AM,07/05/2018 02:17:21 AM,1,-1,1,1,1,-2,1,-1,-1,-1,-1,-1,1,1
2726,07/05/2018 02:15:59 PM,07/05/2018 02:17:09 PM,6,1,1,1,1,1,1,1,1,1,1,1,5,1
2727,07/05/2018 02:19:03 AM,07/05/2018 02:19:49 AM,2,0,4,1,1,1,1,1,1,1,1,0,14,1
2728,07/05/2018 02:19:04 PM,07/05/2018 02:20:49 PM,1,1,3,1,1,-2,-2,-2,-2,-2,-2,0,8,1
2729,07/05/2018 02:19:17 AM,07/05/2018 02:21:52 AM,10,0,5,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
2730,07/05/2018 02:20:15 AM,07/05/2018 02:21:52 AM,8,0,4,1,1,-2,-1,-2,-1,-2,-2,0,3,1
2731,07/05/2018 02:21:13 PM,07/05/2018 02:30:43 PM,5,2,3,-2,1,-1,1,1,1,-1,1,2,16,1
2732,07/05/2018 02:21:29 AM,07/05/2018 02:23:21 AM,2,-2,2,-1,-2,-1,-1,-2,-2,-2,-2,-2,1,2
2733,07/05/2018 02:25:28 AM,07/05/2018 02:26:54 AM,4,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,2
2734,07/05/2018 02:25:33 AM,07/05/2018 02:27:18 AM,6,-1,2,-1,-1,-1,-1,-2,-2,-2,-2,-1,1,2
2735,07/05/2018 02:26:50 PM,07/05/2018 02:27:56 PM,2,-1,1,1,-1,-1,-1,-2,-2,-2,-2,-1,11,1
